Date,kalman_smoothed_prices
1980-10-22,16.339139659781118
1980-10-23,16.175488044003824
1980-10-24,16.106196498270048
1980-10-27,16.02306910388196
1980-10-28,15.995722881677725
1980-10-29,15.901851677709125
1980-10-30,15.809132258313637
1980-10-31,15.840711707224047
1980-11-03,15.921219978963755
1980-11-05,16.04542028240816
1980-11-06,16.003650581842507
1980-11-07,16.014570309816655
1980-11-10,16.03071822274436
1980-11-11,16.034177043459472
1980-11-12,16.28387608076445
1980-11-13,16.489449284071497
1980-11-14,16.663058240993102
1980-11-17,16.788788165015195
1980-11-18,16.90456859475979
1980-11-19,16.94719247002971
1980-11-20,17.019281337794563
1980-11-21,16.96428677403096
1980-11-24,16.92446609307238
1980-11-25,16.83789839161022
1980-11-26,16.725726151732545
1980-11-28,16.603262355209413
1980-12-01,16.407329218741733
1980-12-02,16.356274618240867
1980-12-03,16.327572533114946
1980-12-04,16.331563740919602
1980-12-05,16.276654843434205
1980-12-08,16.16259026038783
1980-12-09,16.0635213403231
1980-12-10,15.83486264234109
1980-12-11,15.718979144164596
1980-12-12,15.717775303045942
1980-12-15,15.63424454642638
1980-12-16,15.68955818505986
1980-12-17,15.663421039497832
1980-12-18,15.53699727574217
1980-12-19,15.511731351474866
1980-12-22,15.658927391591627
1980-12-23,15.773652245236876
1980-12-24,15.939373543262182
1980-12-26,16.092313002369355
1980-12-29,16.136669534661998
1980-12-30,16.21013807091988
1980-12-31,16.213568179653546
1981-01-02,16.29886869976096
1981-01-05,16.43507713471431
1981-01-06,16.61637031022725
1981-01-07,16.614853028229405
1981-01-08,16.48946241391887
1981-01-09,16.38225970946635
1981-01-12,16.263337988687724
1981-01-13,16.160815328523043
1981-01-14,16.103313698906582
1981-01-15,15.995417930557746
1981-01-16,15.992111593779912
1981-01-19,15.973130566604297
1981-01-20,15.851550194513765
1981-01-21,15.772020090279874
1981-01-22,15.722872112839273
1981-01-23,15.670768502423643
1981-01-26,15.633136874589354
1981-01-27,15.639180017355844
1981-01-28,15.585397767903716
1981-01-29,15.563178054355365
1981-01-30,15.513895363062636
1981-02-02,15.411822329955868
1981-02-03,15.396322809964461
1981-02-04,15.401762797795008
1981-02-05,15.372424961031506
1981-02-06,15.367885248790445
1981-02-09,15.314692334315268
1981-02-10,15.243019996256452
1981-02-11,15.166331535816273
1981-02-12,15.052724004875577
1981-02-13,14.970754508330337
1981-02-17,14.92827303059438
1981-02-18,14.89762700315395
1981-02-19,14.825532278669463
1981-02-20,14.723532347168673
1981-02-23,14.74998670647147
1981-02-24,14.777401219100389
1981-02-25,14.93891912757357
1981-02-26,15.088738150986003
1981-02-27,15.163390946917538
1981-03-02,15.175496456290341
1981-03-03,15.109121666784482
1981-03-04,15.019544487832949
1981-03-05,14.963327123347527
1981-03-06,14.91446020687529
1981-03-09,14.954406414582664
1981-03-10,14.94977972145561
1981-03-11,14.929736324571765
1981-03-12,15.032284668403866
1981-03-13,15.056016251463149
1981-03-16,15.165067112097326
1981-03-17,15.218535617325193
1981-03-18,15.290497646902853
1981-03-19,15.275412537071672
1981-03-20,15.222719136283855
1981-03-23,15.168038478554749
1981-03-24,15.08681847609354
1981-03-25,15.137160614907563
1981-03-26,15.123169959641842
1981-03-27,15.020981846709647
1981-03-30,14.930670073019936
1981-03-31,14.924308226767343
1981-04-01,14.961625454018767
1981-04-02,14.929815350889028
1981-04-03,14.83986272691111
1981-04-06,14.724828575392593
1981-04-07,14.616901882593224
1981-04-08,14.539254145498195
1981-04-09,14.600852563786557
1981-04-10,14.578029652310843
1981-04-13,14.519647350294083
1981-04-14,14.410496613409688
1981-04-15,14.365588511774813
1981-04-16,14.358491818944064
1981-04-20,14.462595066779388
1981-04-21,14.461822328144784
1981-04-22,14.452862509183623
1981-04-23,14.446421719937534
1981-04-24,14.458607505052784
1981-04-27,14.501002966556106
1981-04-28,14.481004935021625
1981-04-29,14.416157078811016
1981-04-30,14.30224236477989
1981-05-01,14.254060810180329
1981-05-04,14.16893518936704
1981-05-05,14.065681694480713
1981-05-06,13.999934982306286
1981-05-07,13.919016385185547
1981-05-08,13.894604236864463
1981-05-11,13.750658897631572
1981-05-12,13.697873069063112
1981-05-13,13.659972465542857
1981-05-14,13.624328699402666
1981-05-15,13.581870206182412
1981-05-18,13.576703822907202
1981-05-19,13.56455679393101
1981-05-20,13.53895729174056
1981-05-21,13.469931170711519
1981-05-22,13.411955664843344
1981-05-26,13.412589312653267
1981-05-27,13.531317455356454
1981-05-28,13.62494088134295
1981-05-29,13.742808886724106
1981-06-01,13.928792169208537
1981-06-02,14.036812127615908
1981-06-03,14.06353499764873
1981-06-04,14.006567483104
1981-06-05,13.991102690273504
1981-06-08,13.97155255353178
1981-06-09,13.898286417255058
1981-06-10,13.879631519599908
1981-06-11,13.94247225839603
1981-06-12,14.012920192424861
1981-06-15,14.097292517592777
1981-06-16,14.089966664953552
1981-06-17,14.05929228451347
1981-06-18,13.977976071421732
1981-06-19,13.911241225713855
1981-06-22,13.905838431589357
1981-06-23,13.986792335812698
1981-06-24,14.053257882349268
1981-06-25,14.066914716279054
1981-06-26,14.059719052315112
1981-06-29,13.995139761926279
1981-06-30,13.948901556291288
1981-07-01,13.84785260532869
1981-07-02,13.775514633395959
1981-07-06,13.732231587147746
1981-07-07,13.70125184871024
1981-07-08,13.653578520160167
1981-07-09,13.619462277267871
1981-07-10,13.57804128807253
1981-07-13,13.514380922398837
1981-07-14,13.536897900972809
1981-07-15,13.535987023031877
1981-07-16,13.535335455400133
1981-07-17,13.500816112040212
1981-07-20,13.425037298536502
1981-07-21,13.37936195068449
1981-07-22,13.321144229980142
1981-07-23,13.262476807875494
1981-07-24,13.229054734443567
1981-07-27,13.247783300448924
1981-07-28,13.244118955385842
1981-07-29,13.241499805620885
1981-07-30,13.307865773794067
1981-07-31,13.338230792817415
1981-08-03,13.385529408608706
1981-08-04,13.538817956193645
1981-08-05,13.656873197066965
1981-08-06,13.638746334416526
1981-08-07,13.634338467353052
1981-08-10,13.690986532683471
1981-08-11,13.791254631916818
1981-08-12,13.803040429939497
1981-08-13,13.837099809200673
1981-08-14,13.844320837366354
1981-08-17,13.763963501530501
1981-08-18,13.698041540705843
1981-08-19,13.676647150240527
1981-08-20,13.678488952231177
1981-08-21,13.65412803601883
1981-08-24,13.568260222576718
1981-08-25,13.506983185595674
1981-08-26,13.437566299084246
1981-08-27,13.370905923741226
1981-08-28,13.366185793489517
1981-08-31,13.311402223547693
1981-09-01,13.33232217053566
1981-09-02,13.33009757386589
1981-09-03,13.251338228143721
1981-09-04,13.152289612039587
1981-09-08,13.081660462178256
1981-09-09,13.039880677687705
1981-09-10,13.05300333148884
1981-09-11,13.131028392847849
1981-09-14,13.195233136230545
1981-09-15,13.215234321722992
1981-09-16,13.186544038371991
1981-09-17,13.11455195265036
1981-09-18,13.054658425453239
1981-09-21,13.072143884799768
1981-09-22,13.050216582348755
1981-09-23,13.04319337976051
1981-09-24,13.046789991711503
1981-09-25,12.980538746329389
1981-09-28,13.019386984691229
1981-09-29,12.93518530186008
1981-09-30,12.935473274983984
1981-10-01,12.927069801433069
1981-10-02,12.989970978974243
1981-10-05,13.04336484844519
1981-10-06,13.021075542000995
1981-10-07,13.056905254436446
1981-10-08,13.116878053507865
1981-10-09,13.185419116769745
1981-10-12,13.208331336989852
1981-10-13,13.10391270496316
1981-10-14,12.943369726625296
1981-10-15,12.81189771551735
1981-10-16,12.649343153128598
1981-10-19,12.533712026208626
1981-10-20,12.477360700114058
1981-10-21,12.420015832655842
1981-10-22,12.361963705243621
1981-10-23,12.312045935968296
1981-10-26,12.250636137258665
1981-10-27,12.215614846679351
1981-10-28,12.104298268466584
1981-10-29,11.990592274544364
1981-10-30,12.082671493721698
1981-11-02,12.251882446951736
1981-11-03,12.372142722546606
1981-11-04,12.414353725760964
1981-11-05,12.383783380414267
1981-11-06,12.318793079713952
1981-11-09,12.324552013329164
1981-11-10,12.371930070878651
1981-11-11,12.422903575840825
1981-11-12,12.476431964368725
1981-11-13,12.436488106740937
1981-11-16,12.364799899482758
1981-11-17,12.31389181670135
1981-11-18,12.234405745100664
1981-11-19,12.177969232880699
1981-11-20,12.155242863764132
1981-11-23,12.130437031779401
1981-11-24,12.234267848026157
1981-11-25,12.333994253056304
1981-11-27,12.534939621074708
1981-11-30,12.677547045267557
1981-12-01,12.752700929942149
1981-12-02,12.727881740285943
1981-12-03,12.779749322768765
1981-12-04,12.859978306500146
1981-12-07,12.838699581967827
1981-12-08,12.806225982829792
1981-12-09,12.826651179058528
1981-12-10,12.8932964071002
1981-12-11,12.923168859253831
1981-12-14,12.874777785438505
1981-12-15,12.857863230301362
1981-12-16,12.880671374397794
1981-12-17,13.009965128118777
1981-12-18,13.171246332727025
1981-12-21,13.259448445398412
1981-12-22,13.35679019540302
1981-12-23,13.37352415086207
1981-12-24,13.446355470378688
1981-12-28,13.463114057000748
1981-12-29,13.440132591686536
1981-12-30,13.511006072445051
1981-12-31,13.535061976781568
1982-01-04,13.648010057082521
1982-01-05,13.640805250746546
1982-01-06,13.618257887013655
1982-01-07,13.602290177115618
1982-01-08,13.590982990774112
1982-01-11,13.582976696794772
1982-01-12,13.629682650713134
1982-01-13,13.654017409472882
1982-01-14,13.776032912777987
1982-01-15,13.923538534520173
1982-01-18,14.176443609928066
1982-01-19,14.294272829051902
1982-01-20,14.41261200434008
1982-01-21,14.566272033098029
1982-01-22,14.613806631068838
1982-01-25,14.673667801177874
1982-01-26,14.698528672138623
1982-01-27,14.777338460220646
1982-01-28,14.95554933844789
1982-01-29,15.029108399858877
1982-02-01,15.011132546865438
1982-02-02,15.024674524261854
1982-02-03,15.016745000974067
1982-02-04,15.046156314288027
1982-02-05,15.066952473973156
1982-02-08,14.959050229552268
1982-02-09,14.874005265149615
1982-02-10,14.848926244759108
1982-02-11,14.787387454422337
1982-02-12,14.726362351313412
1982-02-16,14.770882324603233
1982-02-17,14.802346012768
1982-02-18,14.859653150086288
1982-02-19,14.873839579272415
1982-02-22,14.743525363489592
1982-02-23,14.686544225057025
1982-02-24,14.725255765894973
1982-02-25,14.726275784996439
1982-02-26,14.744550685244475
1982-03-01,14.77501613025947
1982-03-02,14.71751177254797
1982-03-03,14.597863557833389
1982-03-04,14.460669434370494
1982-03-05,14.319867102697838
1982-03-08,14.150155610030232
1982-03-09,14.10943033780584
1982-03-10,14.107049545274728
1982-03-11,14.052619275086258
1982-03-12,13.987819356504232
1982-03-15,14.012442403014418
1982-03-16,13.924261760654064
1982-03-17,13.862033055341492
1982-03-18,13.853321374902599
1982-03-19,13.829571856992219
1982-03-22,13.918452800804063
1982-03-23,14.0075697899822
1982-03-24,14.04401568419603
1982-03-25,14.113762656976304
1982-03-26,14.110099102421424
1982-03-29,14.169192534821015
1982-03-30,14.246115760009612
1982-03-31,14.256287507061552
1982-04-01,14.351616812333098
1982-04-02,14.454096439364713
1982-04-05,14.526343552148361
1982-04-06,14.594913759670845
1982-04-07,14.64324813726793
1982-04-08,14.712608597700246
1982-04-12,14.752668447492642
1982-04-13,14.772074149138984
1982-04-14,14.900505871369187
1982-04-15,15.061632803237247
1982-04-16,15.166330669625943
1982-04-19,15.18710735469274
1982-04-20,15.166413499289195
1982-04-21,15.196005987922751
1982-04-22,15.252192981893556
1982-04-23,15.388971724871976
1982-04-26,15.502982535622847
1982-04-27,15.52140488849068
1982-04-28,15.516697681412106
1982-04-29,15.460333124372271
1982-04-30,15.429486617862446
1982-05-03,15.425455530601472
1982-05-04,15.440308502853469
1982-05-05,15.477306021251142
1982-05-06,15.485655125496733
1982-05-07,15.48268303106741
1982-05-10,15.418636084413286
1982-05-11,15.408964422263944
1982-05-12,15.366744003546762
1982-05-13,15.31932144800708
1982-05-14,15.285949072718198
1982-05-17,15.20932071234026
1982-05-18,15.146543389641034
1982-05-19,15.084653306272537
1982-05-20,15.0765577894013
1982-05-21,15.044273523927634
1982-05-24,14.994969488408762
1982-05-25,14.933690838357405
1982-05-26,14.899457887830472
1982-05-27,14.875381752216146
1982-05-28,14.822968315926637
1982-06-01,14.803854703877901
1982-06-02,14.808161583967395
1982-06-03,14.775690431862815
1982-06-04,14.6640976445587
1982-06-07,14.567890622598224
1982-06-08,14.375946936519938
1982-06-09,14.232146283273181
1982-06-10,14.175488697227996
1982-06-11,14.197859736754362
1982-06-14,14.178037506950153
1982-06-15,14.208545638007168
1982-06-16,14.212204020556447
1982-06-17,14.143650008644494
1982-06-18,14.086595540898632
1982-06-21,14.064303060710541
1982-06-22,14.137597008350154
1982-06-23,14.278045109742703
1982-06-24,14.332193902715876
1982-06-25,14.352421613526237
1982-06-28,14.428935346455514
1982-06-29,14.482661150661741
1982-06-30,14.48476596580175
1982-07-01,14.486243700449469
1982-07-02,14.44274416980902
1982-07-06,14.438935151640417
1982-07-07,14.480813808085967
1982-07-08,14.545854225297639
1982-07-09,14.662806648381537
1982-07-12,15.056878481816238
1982-07-13,15.164009748491658
1982-07-14,15.40859656828949
1982-07-15,15.571287314658552
1982-07-16,15.6854295099445
1982-07-19,15.703067086360491
1982-07-20,15.822491731126446
1982-07-21,15.915187457953005
1982-07-22,15.917746840541557
1982-07-23,15.910617799163466
1982-07-26,15.86099100700851
1982-07-27,15.799405861598155
1982-07-28,15.711576663889826
1982-07-29,15.694630395234432
1982-07-30,15.691677206264963
1982-08-02,15.769988130081598
1982-08-03,15.77130086797186
1982-08-04,15.745420201100048
1982-08-05,15.60218753458481
1982-08-06,15.448158630518304
1982-08-09,15.349123196255546
1982-08-10,15.26182624415291
1982-08-11,15.15593766369855
1982-08-12,15.072782953413343
1982-08-13,15.059223438004087
1982-08-16,15.049721448242096
1982-08-17,15.26670596717441
1982-08-18,15.400844720178235
1982-08-19,15.512721040642852
1982-08-20,15.752178312672507
1982-08-23,16.000471277014267
1982-08-24,16.102796735021048
1982-08-25,16.22818200441531
1982-08-26,16.31600701558885
1982-08-27,16.368567494576133
1982-08-30,16.468056705432097
1982-08-31,16.582506273811543
1982-09-01,16.60892768222932
1982-09-02,16.743856460799854
1982-09-03,16.892080351318093
1982-09-07,17.022743419680463
1982-09-08,17.114237907194475
1982-09-09,17.133516784298145
1982-09-10,17.111183359444343
1982-09-13,17.203048501257737
1982-09-14,17.240492736343107
1982-09-15,17.32942419708228
1982-09-16,17.445443680665946
1982-09-17,17.526671772286864
1982-09-20,17.62833905206831
1982-09-21,17.842865083096594
1982-09-22,17.903462816213217
1982-09-23,18.008601141356337
1982-09-24,18.055332567459125
1982-09-27,18.132843357497865
1982-09-28,18.160234309030983
1982-09-29,18.071906799271645
1982-09-30,17.911514542213272
1982-10-01,17.852972745384655
1982-10-04,17.838864414177067
1982-10-05,17.873783587707255
1982-10-06,18.17594967531011
1982-10-07,18.486021050005256
1982-10-08,18.75683609703106
1982-10-11,19.116576170880478
1982-10-12,19.31472286974774
1982-10-13,19.50717386736065
1982-10-14,19.400258072904226
1982-10-15,19.280628973940253
1982-10-18,19.44743087438635
1982-10-19,19.50161564386441
1982-10-20,19.70954132357573
1982-10-21,19.873062843352216
1982-10-22,19.844524734526548
1982-10-25,19.627804335347463
1982-10-26,19.619025667383504
1982-10-27,19.5860553691405
1982-10-28,19.41992862776016
1982-10-29,19.321394843756078
1982-11-01,19.3685318671472
1982-11-02,19.42837201614868
1982-11-03,19.711523436835087
1982-11-04,19.82064111163009
1982-11-05,19.914980612810545
1982-11-08,19.91860375989215
1982-11-09,20.090760407321984
1982-11-10,20.113271170177278
1982-11-11,20.20044200325307
1982-11-12,20.26156257335302
1982-11-15,20.081414661791246
1982-11-16,19.94615352709133
1982-11-17,19.98505556410786
1982-11-18,19.99450825208355
1982-11-19,19.98331015701127
1982-11-22,19.761524374044352
1982-11-23,19.6594046525964
1982-11-24,19.694697646909418
1982-11-26,19.764008935930864
1982-11-29,19.75028158044512
1982-11-30,20.025659384796278
1982-12-01,20.218894732955086
1982-12-02,20.479122706892763
1982-12-03,20.661759818275314
1982-12-06,21.110173955798437
1982-12-07,21.593841574028033
1982-12-08,21.888974054133904
1982-12-09,22.034046202019027
1982-12-10,22.073791242182843
1982-12-13,22.181583715949287
1982-12-14,22.053284917394645
1982-12-15,21.84782045109142
1982-12-16,21.80092037656702
1982-12-17,21.954044387133944
1982-12-20,21.99969984571436
1982-12-21,22.26198707364359
1982-12-22,22.287179148893575
1982-12-23,22.31374641179336
1982-12-27,22.526931912166177
1982-12-28,22.588595919177706
1982-12-29,22.73797529771085
1982-12-30,22.807834643315203
1982-12-31,22.8658497393038
1983-01-03,22.677438890673056
1983-01-04,22.729800077029278
1983-01-05,22.793122806849528
1983-01-06,22.952203042013984
1983-01-07,22.993946570420558
1983-01-10,23.120115068444683
1983-01-11,23.209091968249705
1983-01-12,23.280639902844687
1983-01-13,23.366235417809868
1983-01-14,23.46173455374549
1983-01-17,23.537914908359074
1983-01-18,23.617989884416286
1983-01-19,23.595735700535453
1983-01-20,23.536254921787567
1983-01-21,23.266777069141032
1983-01-24,23.023822747524637
1983-01-25,23.00063370162377
1983-01-26,22.923088270737825
1983-01-27,23.042855750452013
1983-01-28,23.110126260085444
1983-01-31,23.262365077786228
1983-02-01,23.239373888361552
1983-02-02,23.153407963482174
1983-02-03,23.0577092679011
1983-02-04,23.120473950067026
1983-02-07,23.147536890556566
1983-02-08,23.027613496642882
1983-02-09,22.899176276469497
1983-02-10,22.938423461271334
1983-02-11,22.966246740965012
1983-02-14,23.16816495690455
1983-02-15,23.302691750460767
1983-02-16,23.363458218850766
1983-02-17,23.406574244629873
1983-02-18,23.4544849502416
1983-02-22,23.384683132136033
1983-02-23,23.44752191643883
1983-02-24,23.63903223893401
1983-02-25,23.740529571752692
1983-02-28,23.717720916728478
1983-03-01,23.89123682337556
1983-03-02,24.040432567402295
1983-03-03,24.12929500595218
1983-03-04,24.218315469194376
1983-03-07,24.333243936342395
1983-03-08,24.268941278811138
1983-03-09,24.317634799463555
1983-03-10,24.214988880329233
1983-03-11,24.176185561248435
1983-03-14,24.13139646299399
1983-03-15,24.12517642247527
1983-03-16,23.9837628738644
1983-03-17,23.88293036686038
1983-03-18,23.87942940637011
1983-03-21,23.936752507640623
1983-03-22,23.934950385728687
1983-03-23,24.070220699382414
1983-03-24,24.175310499005324
1983-03-25,24.24182485804952
1983-03-28,24.30636543955806
1983-03-29,24.386518616908763
1983-03-30,24.537346170979816
1983-03-31,24.475182995002726
1983-04-04,24.473201246872435
1983-04-05,24.446320966457687
1983-04-06,24.469499691511306
1983-04-07,24.528464909903526
1983-04-08,24.61301879223886
1983-04-11,24.859725222760492
1983-04-12,25.06176471101624
1983-04-13,25.324753171563135
1983-04-14,25.563836018759037
1983-04-15,25.777369461264627
1983-04-18,26.098910770064194
1983-04-19,26.25385508493074
1983-04-20,26.608716448540942
1983-04-21,26.8550718455923
1983-04-22,27.18286377206202
1983-04-25,27.234228657222907
1983-04-26,27.446740474843264
1983-04-27,27.524427871128783
1983-04-28,27.663730782071937
1983-04-29,27.747357656739965
1983-05-02,27.674479041280186
1983-05-03,27.65519881950095
1983-05-04,27.707695702829387
1983-05-05,27.695824691952808
1983-05-06,27.81144466061427
1983-05-09,27.886648896289806
1983-05-10,27.89968114503406
1983-05-11,27.81836730210788
1983-05-12,27.75957268524163
1983-05-13,27.782872794718905
1983-05-16,27.717543886776586
1983-05-17,27.58813863527556
1983-05-18,27.494398078898694
1983-05-19,27.24620595957156
1983-05-20,27.03350787009893
1983-05-23,26.99372187031713
1983-05-24,27.103712417457132
1983-05-25,27.248807374529335
1983-05-26,27.27266848277251
1983-05-27,27.200450778191687
1983-05-31,27.03409599969906
1983-06-01,26.953775151867926
1983-06-02,27.000879068115726
1983-06-03,27.067581431767124
1983-06-06,27.229509010450695
1983-06-07,27.177517961826243
1983-06-08,27.155810032383787
1983-06-09,27.164212180900307
1983-06-10,27.20259756002068
1983-06-13,27.42391695983946
1983-06-14,27.63363553440041
1983-06-15,27.979493310793586
1983-06-16,28.28012275561867
1983-06-17,28.459656023422948
1983-06-20,28.646862243672725
1983-06-21,28.855635031881587
1983-06-22,29.03228509332128
1983-06-23,29.145646290341514
1983-06-24,29.212754174232494
1983-06-27,29.126891096494955
1983-06-28,28.88145340562369
1983-06-29,28.8282064391576
1983-06-30,28.80495927202108
1983-07-01,28.835309579660503
1983-07-05,28.747101611753212
1983-07-06,28.832049332075595
1983-07-07,28.776420604670893
1983-07-08,28.84557039807324
1983-07-11,29.00635890898244
1983-07-12,28.975774873763456
1983-07-13,28.976737131677552
1983-07-14,29.024362780126328
1983-07-15,28.942335195539684
1983-07-18,28.866225529561127
1983-07-19,28.872377067276826
1983-07-20,29.156927973321245
1983-07-21,29.374846446426286
1983-07-22,29.46608623933835
1983-07-25,29.626459992174617
1983-07-26,29.73735675249633
1983-07-27,29.672741564768916
1983-07-28,29.5400696501831
1983-07-29,29.341644953051475
1983-08-01,29.217629058536048
1983-08-02,29.110291292634535
1983-08-03,29.07668917567572
1983-08-04,28.944460432488928
1983-08-05,28.861574558308053
1983-08-08,28.754123854010576
1983-08-09,28.620802572042923
1983-08-10,28.521670815189896
1983-08-11,28.42507152953242
1983-08-12,28.39885846321752
1983-08-15,28.50097972946177
1983-08-16,28.645351711503373
1983-08-17,28.836298214418544
1983-08-18,28.89530210660181
1983-08-19,28.99223470597311
1983-08-22,28.98900128139691
1983-08-23,28.873409567802053
1983-08-24,28.613735577177984
1983-08-25,28.404711583012855
1983-08-26,28.346322549765958
1983-08-29,28.370304867775893
1983-08-30,28.290663792049564
1983-08-31,28.358549756064345
1983-09-01,28.356921613741203
1983-09-02,28.42302709985577
1983-09-06,28.599530515290922
1983-09-07,28.76157675084041
1983-09-08,28.875545928061477
1983-09-09,28.960979137435373
1983-09-12,28.980443607040268
1983-09-13,29.024748191271343
1983-09-14,29.109911647537324
1983-09-15,29.10719329143439
1983-09-16,29.18652762260267
1983-09-19,29.283081671248024
1983-09-20,29.36304316622696
1983-09-21,29.371593357240982
1983-09-22,29.473704453650388
1983-09-23,29.66814410957553
1983-09-26,29.93194750850105
1983-09-27,30.086694816003916
1983-09-28,30.25452971180726
1983-09-29,30.32993271689858
1983-09-30,30.328447866337818
1983-10-03,30.400181250036294
1983-10-04,30.556177799670223
1983-10-05,30.74663005789773
1983-10-06,30.948554440384108
1983-10-07,31.10846097509269
1983-10-10,31.345033160539927
1983-10-11,31.451941909165154
1983-10-12,31.511294053600174
1983-10-13,31.613783731055562
1983-10-14,31.58380093856876
1983-10-17,31.561058813872933
1983-10-18,31.37202630776726
1983-10-19,31.328544917615943
1983-10-20,31.252698625126605
1983-10-21,31.038270167588557
1983-10-24,30.946379293763012
1983-10-25,30.89068653511137
1983-10-26,30.819913752111425
1983-10-27,30.84397739938587
1983-10-28,30.784467087179063
1983-10-31,30.668440896570168
1983-11-01,30.57997681336602
1983-11-02,30.498401534047783
1983-11-03,30.288295873097592
1983-11-04,30.036455302539565
1983-11-07,29.837084135308054
1983-11-08,29.691777960474166
1983-11-09,29.65783130037351
1983-11-10,29.722888671852672
1983-11-11,29.863528033902067
1983-11-14,30.00602502952552
1983-11-15,29.94770914790589
1983-11-16,29.916991430406377
1983-11-17,29.816923808204074
1983-11-18,29.74719860840329
1983-11-21,29.790944806885467
1983-11-22,29.69967279434342
1983-11-23,29.511893748648486
1983-11-25,29.37472147390315
1983-11-28,29.172631157260053
1983-11-29,29.14869117667211
1983-11-30,28.89568530549139
1983-12-01,28.784025547801203
1983-12-02,28.643104002396687
1983-12-05,28.576061932757042
1983-12-06,28.469501862377367
1983-12-07,28.476844149130127
1983-12-08,28.46876686227292
1983-12-09,28.64080516091051
1983-12-12,28.869092862227028
1983-12-13,28.942251074643817
1983-12-14,28.930256273233724
1983-12-15,28.84590405829188
1983-12-16,28.855930973598504
1983-12-19,28.88410537559182
1983-12-20,28.933062497000808
1983-12-21,29.072831851604587
1983-12-22,29.139911870398702
1983-12-23,29.23240001418437
1983-12-27,29.35802952027843
1983-12-28,29.434734251510562
1983-12-29,29.4331148638199
1983-12-30,29.37104690157796
1984-01-03,29.3095631466145
1984-01-04,29.37666346314081
1984-01-05,29.44877035434404
1984-01-06,29.464185226295957
1984-01-09,29.462671241323182
1984-01-10,29.407774669499958
1984-01-11,29.365260071659975
1984-01-12,29.27870413924577
1984-01-13,29.091083555804282
1984-01-16,29.025939230143845
1984-01-17,29.00216835756242
1984-01-18,28.95701985376703
1984-01-19,28.835250047824527
1984-01-20,28.640740883585046
1984-01-23,28.44311716985769
1984-01-24,28.32296781371016
1984-01-25,28.15648223485781
1984-01-26,27.98727078081051
1984-01-27,27.869089803224266
1984-01-30,27.724138739100287
1984-01-31,27.624741725536982
1984-02-01,27.527577971676635
1984-02-02,27.485154868269305
1984-02-03,27.260128887976894
1984-02-06,26.979170723509146
1984-02-07,26.853180259617606
1984-02-08,26.60967372252111
1984-02-09,26.486235415285257
1984-02-10,26.436386420552406
1984-02-13,26.351365809166087
1984-02-14,26.384138519717073
1984-02-15,26.343714727479668
1984-02-16,26.312229996485232
1984-02-17,26.294292062001144
1984-02-21,26.260563078045635
1984-02-22,26.221118467190166
1984-02-23,26.1969563317784
1984-02-24,26.283311558493594
1984-02-27,26.436035690967916
1984-02-28,26.40407503463898
1984-02-29,26.39227925525038
1984-03-01,26.448676803342288
1984-03-02,26.518889648055268
1984-03-05,26.521246615289428
1984-03-06,26.431398462708486
1984-03-07,26.276175869483268
1984-03-08,26.200823420802745
1984-03-09,26.11584013236559
1984-03-12,26.167158216455363
1984-03-13,26.226827218376883
1984-03-14,26.293011971216092
1984-03-15,26.39691131521513
1984-03-16,26.569374106637742
1984-03-19,26.717138685620593
1984-03-20,26.871672727244885
1984-03-21,26.953379685187453
1984-03-22,26.952185717928447
1984-03-23,26.92524298086337
1984-03-26,26.9041761148035
1984-03-27,26.972132299083714
1984-03-28,27.10316477172498
1984-03-29,27.121345035273155
1984-03-30,27.142052105036015
1984-04-02,27.061074021738825
1984-04-03,26.997691791348213
1984-04-04,26.89629704519689
1984-04-05,26.700460583927697
1984-04-06,26.59883017901048
1984-04-09,26.512770147680943
1984-04-10,26.464738861623385
1984-04-11,26.368998432911198
1984-04-12,26.48113582247688
1984-04-13,26.50450649811345
1984-04-16,26.600176790634734
1984-04-17,26.649392290082634
1984-04-18,26.63001914608779
1984-04-19,26.5955207130895
1984-04-23,26.523434818695215
1984-04-24,26.511909489311414
1984-04-25,26.56070938374104
1984-04-26,26.669642497568397
1984-04-27,26.75510754071644
1984-04-30,26.847831768459777
1984-05-01,27.061643922889967
1984-05-02,27.216647514694312
1984-05-03,27.306317171681368
1984-05-04,27.229542435868208
1984-05-07,27.19483048607122
1984-05-08,27.218702407718506
1984-05-09,27.167181877895427
1984-05-10,27.10115945337525
1984-05-11,26.991834730094816
1984-05-14,26.956938798375166
1984-05-15,26.96775981153591
1984-05-16,26.918919802672544
1984-05-17,26.810455604416926
1984-05-18,26.667855790406435
1984-05-21,26.517507714245948
1984-05-22,26.361064175036162
1984-05-23,26.231619667865544
1984-05-24,26.07891205309447
1984-05-25,25.98415456285277
1984-05-29,25.87781855510587
1984-05-30,25.83856573165141
1984-05-31,25.820360370936157
1984-06-01,25.81237218900021
1984-06-04,25.825108383925013
1984-06-05,25.689323470810216
1984-06-06,25.601401033733307
1984-06-07,25.525817072146058
1984-06-08,25.472614652121432
1984-06-11,25.35472280808266
1984-06-12,25.27450326864461
1984-06-13,25.20497058479726
1984-06-14,24.966703110551432
1984-06-15,24.696691065448444
1984-06-18,24.616705083588922
1984-06-19,24.59792462165713
1984-06-20,24.55783749043378
1984-06-21,24.71581519758354
1984-06-22,24.80875452844911
1984-06-25,24.894649355431866
1984-06-26,24.892921448233462
1984-06-27,24.841064635644983
1984-06-28,24.90113411012254
